,xfoot,yfoot,xknee,yknee
2543,768.1398002853067,613.5320970042796,689.3320388349515,482.9087378640777
2544,766.2780269058296,615.0568011958146,701.8967611336033,478.50404858299595
2545,762.9218989280245,615.5068912710567,714.1058091286307,472.49170124481327
2546,758.4868035190616,613.6129032258065,725.5511482254698,466.8684759916493
2547,753.5433186490455,609.7092511013216,737.3050505050505,460.75555555555553
2548,749.7664670658683,604.9610778443114,746.4800884955753,453.67477876106193
2549,744.6587887740029,598.7370753323486,755.5470588235294,447.0843137254902
2550,742.0575757575757,590.2454545454545,764.0227272727273,441.15495867768595
2551,738.0577933450088,580.4203152364273,771.5506958250497,434.9324055666004
2552,735.0716723549488,570.7474402730376,778.0270833333333,427.9458333333333
2553,733.0100166944908,561.4624373956594,784.2844827586207,421.8038793103448
2554,731.4219554030875,553.3670668953688,790.2354166666667,416.31458333333336
2555,729.0802792321117,544.1675392670157,794.4708249496982,410.5492957746479
2556,727.8117229129663,535.797513321492,799.3806451612903,404.89247311827955
2557,726.8769497400347,527.3258232235702,803.6623376623377,399.508658008658
2558,725.7250859106529,519.6082474226804,807.3904958677685,394.3780991735537
2559,724.7989417989418,511.49029982363317,810.593147751606,389.0364025695931
2560,723.6221864951768,503.7620578778135,813.3522267206478,384.87854251012146
2561,723.1783439490446,497.5509554140127,815.9636363636364,380.4020202020202
2562,722.7920962199313,492.1082474226804,818.6216216216217,375.64414414414415
2563,722.3943452380952,485.8392857142857,820.6124721603563,372.06681514476617
2564,722.7061538461538,481.29076923076923,822.7152034261242,369.15203426124197
2565,722.8073394495412,477.4388379204893,823.7731958762887,365.6577319587629
2566,721.9924471299094,471.9561933534743,825.3177966101695,362.9978813559322
2567,722.5115646258504,467.7551020408163,826.717299578059,360.253164556962
2568,722.3457526080477,464.4038748137109,827.7,357.85333333333335
2569,722.5022831050228,461.7427701674277,828.4675615212528,355.8993288590604
2570,721.986301369863,459.0060882800609,829.1973392461198,353.9778270509978
2571,721.3730407523511,456.0266457680251,830.0666666666667,352.17979797979797
2572,722.0917431192661,455.52446483180427,830.3610503282275,351.7592997811816
2573,721.4301075268817,453.9554531490015,830.4057649667405,351.10643015521066
2574,721.3499288762447,453.823613086771,830.5723684210526,350.7828947368421
2575,721.2857142857143,453.8600288600289,830.6964285714286,350.7455357142857
2576,721.0014450867052,454.58815028901734,830.6184210526316,351.359649122807
2577,721.0548148148148,455.1140740740741,830.124183006536,352.15686274509807
2578,720.8958944281525,456.26539589442814,829.3290598290598,353.1752136752137
2579,719.7743362831858,458.13569321533924,828.8231292517007,354.8140589569161
2580,719.9477401129943,460.3954802259887,827.6268980477223,356.3839479392625
2581,719.4728340675478,463.1820851688693,826.8046218487395,358.531512605042
2582,718.85,466.1,825.6168421052631,361.53263157894736
2583,718.698275862069,470.10057471264366,824.6425438596491,363.67543859649123
2584,718.0416088765603,473.76837725381415,822.968619246862,367.30125523012555
2585,718.0657142857143,478.2528571428571,820.9036885245902,370.7909836065574
2586,716.3265306122449,481.6938775510204,819.1341719077568,373.8972746331237
2587,716.6318181818182,487.3772727272727,817.155462184874,378.15966386554624
2588,715.7744107744107,494.4107744107744,814.5674518201284,382.11563169164884
2589,715.6734693877551,500.3485086342229,812.2331288343559,386.69325153374234
2590,716.1881028938907,507.19453376205786,809.1670378619153,391.1893095768374
2591,716.2376910016978,515.1782682512734,805.8677130044844,395.55829596412553
2592,716.0069565217391,523.0017391304348,801.6389452332658,400.9127789046653
2593,716.5826086956522,531.0939130434782,797.1226993865031,406.5644171779141
2594,717.7669039145908,539.5480427046264,793.5961123110151,411.84665226781857
2595,718.7479270315091,548.3665008291874,788.1152263374486,417.1152263374486
2596,719.1511423550088,557.6977152899824,783.0361445783133,423.4156626506024
2597,720.4392014519057,566.3793103448276,776.9305019305019,429.46911196911196
2598,722.5873015873016,575.6719576719577,770.2668067226891,435.60714285714283
2599,724.7961672473867,585.51393728223,762.8973384030418,441.9296577946768
2600,727.7742448330683,593.9650238473768,755.4459203036054,448.5483870967742
2601,731.4880597014925,602.1731343283582,746.9809523809524,454.8228571428571
2602,734.6494082840237,608.9304733727811,737.1111111111111,459.87896825396825
2603,739.5013888888889,614.7833333333333,726.4078431372549,466.0470588235294
2604,742.9375928677563,618.5378900445766,715.5334685598377,471.7728194726166
2605,746.3835182250397,619.9144215530903,703.3446215139443,477.3167330677291
2606,750.3654743390358,620.0528771384137,690.390625,481.87890625
2607,752.1592356687898,617.2388535031847,677.150390625,486.212890625
2608,753.361581920904,612.0381355932203,664.9650735294117,489.1139705882353
2609,752.0394922425952,606.4005641748943,652.5207547169812,491.9339622641509
2610,748.733918128655,599.3347953216374,639.775,493.26730769230767
2611,745.0119047619048,591.2514880952381,627.8022181146026,494.3197781885397
2612,739.4474123539233,583.7128547579299,617.1371115173674,495.74223034734916
2613,732.9295302013422,574.7835570469799,605.4459203036054,495.472485768501
2614,725.4060402684564,567.2147651006711,595.005928853755,493.95849802371544
2615,717.8450946643718,561.1273666092943,584.6618705035971,492.6043165467626
2616,709.7206611570248,554.4876033057851,574.5976789168278,491.2379110251451
2617,701.2330578512397,548.3785123966942,564.3694779116466,488.8453815261044
2618,692.3078231292517,543.0595238095239,555.4367816091954,486.3390804597701
2619,683.8447412353923,538.0667779632721,545.178431372549,483.76666666666665
2620,674.2006633499171,533.9535655058044,536.1943887775551,480.3306613226453
2621,665.466552315609,530.4682675814752,527.491452991453,476.8311965811966
2622,655.8606701940035,527.2275132275132,518.7376033057851,472.7995867768595
2623,646.5849673202614,525.1748366013072,510.4561027837259,469.1563169164882
2624,637.6608996539792,523.1816608996539,501.56756756756755,464.6798336798337
2625,628.4133333333333,522.3116666666666,493.9878787878788,460.17979797979797
2626,618.9605488850772,521.9982847341338,486.837552742616,454.92616033755274
2627,609.3593220338983,522.4694915254237,479.7002012072435,450.7907444668008
2628,599.327150084317,522.4974704890387,473.5069033530572,445.9506903353057
2629,589.3249158249158,523.956228956229,467.3394308943089,441.0914634146341
2630,579.2960413080895,525.3924268502582,461.1692913385827,435.9488188976378
2631,568.2646536412078,528.4529307282415,455.39956803455726,431.40172786177106
2632,557.0015723270441,530.3993710691824,450.84475806451616,426.5625
2633,545.3627906976744,533.0480620155039,446.5178197064989,422.52201257861634
2634,532.7496423462088,535.7381974248927,442.7919191919192,418.19191919191917
2635,521.7600574712644,537.9238505747127,439.3218884120172,414.2703862660944
2636,510.1705320600273,541.5770804911323,436.0331125827815,410.42384105960264
2637,497.5139751552795,543.5248447204968,433.3579175704989,407.1930585683297
2638,484.3493377483444,544.8261589403974,431.32613390928725,404.61123110151186
2639,469.18913857677904,547.4044943820224,429.4878048780488,402.2062084257206
2640,454.7029702970297,548.209900990099,595.6875,306.46875
2641,439.9610655737705,550.3176229508197,595.6875,306.46875
2642,424.81111111111113,550.2222222222222,594.1551724137931,306.44827586206895
2643,409.59606986899564,549.471615720524,594.1551724137931,306.44827586206895
2644,395.54003724394784,546.830540037244,594.6428571428571,306.42857142857144
2645,380.538,544.068,595.1666666666666,306.44444444444446
2646,366.1943396226415,539.5377358490566,596.5769230769231,306.46153846153845
2647,352.13991769547323,534.6502057613169,596.1,306.48
2648,339.75533980582526,526.2038834951456,436.375,410.20175438596493
2649,328.88376753507015,516.4008016032064,439.2750533049041,413.93603411513857
2650,319.77398720682305,505.65245202558634,442.9375,418.357421875
2651,314.3134020618557,492.02886597938146,447.18502202643174,421.3942731277533
2652,310.9012605042017,478.6764705882353,450.7113821138211,426.0548780487805
2653,310.9458333333333,465.1791666666667,454.9527186761229,428.8581560283688
2654,310.4355179704017,451.1458773784355,458.5820895522388,431.8400852878465
2655,314.9783080260304,438.2169197396963,462.09207708779445,435.2762312633833
2656,318.4813359528487,425.5442043222004,466.54072398190044,438.36199095022624
2657,323.86497890295357,413.8586497890295,469.1936170212766,440.6595744680851
2658,330.4600431965443,402.42116630669545,472.8941684665227,442.7624190064795
2659,338.7464788732394,392.05164319248826,475.3825910931174,445.1255060728745
2660,347.1247357293869,383.0,478.89896907216496,447.95670103092783
2661,355.84705882352944,374.73411764705884,482.50306748466255,450.44989775051124
2662,364.93126385809313,366.9911308203991,485.0836820083682,451.60041841004187
2663,375.1002331002331,360.02097902097904,488.1497975708502,453.7813765182186
2664,385.2388392857143,354.72767857142856,491.9221052631579,456.37684210526317
2665,395.4122807017544,349.75,495.0927152317881,458.24724061810156
2666,405.6324200913242,344.824200913242,499.0082644628099,459.77685950413223
2667,416.6791208791209,342.10769230769233,502.7127192982456,462.43859649122805
2668,427.52016129032256,339.71370967741933,505.6788793103448,464.4396551724138
2669,438.42505133470223,337.62217659137576,509.4909090909091,466.35959595959594
2670,448.70539419087135,335.396265560166,514.2166344294004,468.04448742746615
2671,459.01518438177874,333.5813449023861,517.9915611814346,470.71940928270044
2672,469.6363636363636,333.04656319290467,522.8712273641851,472.80281690140845
2673,480.35728952772075,334.2012320328542,527.3958333333334,474.50416666666666
2674,490.0748987854251,334.7834008097166,532.4733475479744,476.2985074626866
2675,500.0154738878143,335.0464216634429,537.7405063291139,478.7299578059072
2676,508.82948490230905,336.04085257548843,543.2110655737705,480.4077868852459
2677,519.2381786339755,336.98949211908933,548.9513184584179,482.3914807302231
2678,528.7559726962457,338.1245733788396,554.5356415478615,484.061099796334
2679,538.0478723404256,339.09751773049646,560.5155642023346,485.71789883268485
2680,546.9342806394316,340.39786856127887,567.2994129158512,486.94520547945206
2681,555.7293906810036,341.66129032258067,574.1411530815109,488.0417495029821
2682,564.4662480376766,342.4740973312402,581.0257425742574,489.8039603960396
2683,572.5741056218058,343.33390119250424,587.9326530612245,490.42448979591836
2684,581.7405498281787,343.70962199312714,595.1332116788321,491.4178832116788
2685,589.522462562396,344.07154742096503,602.3843283582089,492.21268656716416
2686,597.839590443686,344.21672354948805,609.5167910447761,492.42164179104475
2687,606.3754325259515,344.4152249134948,617.5390476190477,492.39809523809527
2688,614.3954305799648,344.1476274165202,624.8218181818182,492.58181818181816
2689,622.7736185383244,343.70766488413545,632.5028571428571,492.10285714285715
2690,631.3725490196078,343.0235294117647,639.227191413238,491.2200357781753
2691,639.9082568807339,341.15963302752294,647.4880733944954,490.6807339449541
2692,647.8790322580645,340.21975806451616,654.6746765249538,489.42329020332716
2693,656.0959409594096,338.9907749077491,661.6569767441861,488.43798449612405
2694,664.1260364842454,337.80431177446104,668.7462121212121,486.5833333333333
2695,671.967845659164,336.40836012861735,675.4419889502763,485.03314917127074
2696,680.5822784810126,334.29430379746833,681.7909604519774,483.57062146892656
2697,688.8617747440273,331.6962457337884,688.4675572519084,482.1564885496183
2698,697.4805194805194,330.34090909090907,694.7699443413729,479.95547309833023
2699,705.8376623376623,327.0194805194805,700.4216417910447,478.03731343283584
2700,714.2024221453287,325.07785467128025,705.4224299065421,475.59065420560745
2701,722.8793103448276,323.3689655172414,710.9507874015748,473.34251968503935
2702,731.8078358208955,321.44776119402985,715.5511811023622,471.3366141732283
2703,741.2473684210527,320.7719298245614,720.3110236220473,468.9763779527559
2704,750.551839464883,319.11371237458195,724.8,466.93398058252427
2705,759.7184115523465,318.71660649819495,728.8038095238095,464.5942857142857
2706,769.8173913043478,317.8052173913043,732.3960784313725,462.7078431372549
2707,778.5694444444445,317.08506944444446,736.0642570281125,460.73694779116465
2708,788.3907284768212,317.3129139072848,739.2093023255813,459.0484496124031
2709,798.3220910623946,318.4907251264755,742.496855345912,457.3815513626834
2710,808.0925619834711,319.36528925619837,745.3353174603175,455.58730158730157
2711,818.0584307178631,321.10016694490815,747.7258687258687,453.9382239382239
2712,828.180412371134,323.3367697594502,750.7960396039604,452.21980198019804
2713,837.1663974151858,327.10985460420034,751.9702970297029,451.0970297029703
2714,846.9438016528926,332.6909090909091,754.9108527131783,449.5658914728682
2715,858.0691927512356,337.0461285008237,756.8054474708172,448.24708171206225
2716,866.4380165289256,343.0595041322314,759.134765625,447.3046875
2717,874.875,349.4111842105263,760.8721374045801,445.6145038167939
2718,883.1681681681682,354.7897897897898,762.6647173489279,444.4639376218324
2719,892.3803230543318,363.9030837004405,763.6883629191321,443.42209072978306
2720,899.1348148148148,372.3511111111111,765.3541247484909,442.52917505030183
2721,906.9553571428571,382.4761904761905,766.7692307692307,441.03643724696354
2722,913.0684563758389,393.2013422818792,768.5732484076433,439.7176220806794
2723,917.8144736842105,404.9184210526316,771.0639175257731,438.1072164948454
2724,922.7699115044247,416.30341340075853,773.1437125748503,436.47904191616766
2725,925.8018372703413,429.68372703412075,775.3466666666667,434.9295238095238
2726,927.6643192488262,442.73591549295776,776.6850393700787,433.11614173228344
2727,928.5291878172588,456.244923857868,777.5378151260504,431.172268907563
2728,926.4864864864865,470.6019656019656,780.0041152263375,429.4588477366255
2729,922.8022759601707,483.24893314367,782.5674518201284,426.84154175588867
2730,917.8677325581396,496.6889534883721,785.2532110091743,424.6440366972477
2731,908.5364741641338,509.80395136778117,786.918410041841,421.6234309623431
2732,898.7783171521036,521.7637540453075,788.6265060240963,419.6686746987952
2733,886.6614853195164,532.0224525043178,790.8813905930471,417.2842535787321
2734,873.5313001605136,540.8796147672552,792.4632653061225,415.64489795918365
2735,859.1287878787879,547.7954545454545,792.4988235294118,413.25882352941176
2736,843.8117229129663,553.1119005328596,793.6199095022624,413.289592760181
2737,827.8184991273996,557.7853403141361,793.6341991341991,412.8874458874459
2738,811.9571694599628,559.8417132216015,792.7931034482758,412.8
2739,796.129263913824,562.6624775583483,792.4008714596949,413.9825708061002
2740,780.9480968858131,564.1107266435986,790.9084967320262,415.0936819172113
2741,765.8356890459364,563.6996466431095,788.9536423841059,417.242825607064
2742,751.4739583333334,563.6510416666666,786.5472103004291,419.6609442060086
2743,736.7032374100719,563.384892086331,783.837552742616,422.3481012658228
2744,723.3676470588235,562.4338235294117,780.1380090497737,426.00904977375563
2745,708.9644128113879,561.9466192170819,776.316742081448,429.5316742081448
2746,696.2934973637962,560.133567662566,772.0896860986547,433.17488789237666
2747,683.8516579406631,558.8778359511343,767.1242362525459,437.82077393075355
2748,670.6561403508772,557.6438596491228,762.3711790393013,441.60480349344977
2749,658.989417989418,557.2663139329806,756.1559829059829,446.0662393162393
2750,647.616298811545,556.9524617996605,749.53786407767,451.3592233009709
2751,636.1759581881533,557.1393728222996,742.9915254237288,454.7881355932203
2752,625.768695652174,556.56,736.0643153526971,459.6908713692946
2753,614.7614035087719,557.4929824561403,728.9276595744681,463.98297872340424
2754,604.1040564373898,559.0194003527337,720.9251559251559,468.1060291060291
2755,594.4203935599285,560.6314847942755,712.1600831600831,472.54261954261955
2756,584.28280961183,563.3142329020333,703.2763419483101,476.1610337972167
2757,575.0214669051878,565.7656529516995,694.4907216494845,479.7113402061856
2758,566.193661971831,568.8433098591549,685.0323193916349,483.0494296577947
2759,555.3488773747841,573.5716753022452,675.498969072165,485.43917525773196
2760,546.2970149253731,576.944776119403,665.1716417910447,488.4514925373134
2761,538.2546583850932,581.5170807453416,654.415270018622,490.659217877095
2762,530.0509915014164,587.8881019830028,643.802536231884,492.3786231884058
2763,523.68,591.9,632.4663023679417,493.1621129326047
2764,517.8899721448468,598.6211699164345,621.0485074626865,494.1063432835821
2765,511.48671328671327,604.8293706293706,609.3685220729367,493.8694817658349
2766,506.4954128440367,610.3700305810397,597.0743494423792,492.7007434944238
2767,503.1969696969697,614.7772727272727,585.0348162475822,492.1972920696325
2768,500.3256578947368,620.2730263157895,572.5673469387755,489.634693877551
2769,498.8678929765886,623.3461538461538,559.3927038626609,486.8969957081545
2770,497.79777070063693,625.1703821656051,546.3304721030042,482.9334763948498
2771,498.08752025931926,625.646677471637,534.4285714285714,480.12579957356076
2772,498.64550264550263,624.026455026455,522.9037199124726,474.89277899343546
2773,499.77530017152657,620.1783876500857,511.8771551724138,469.5883620689655
2774,499.6179401993355,614.7657807308971,500.8677685950413,464.78719008264466
2775,500.7782874617737,609.5810397553516,490.42128603104214,458.3658536585366
2776,501.0924242424242,602.9030303030303,482.4192825112108,452.63004484304935
2777,500.9435736677116,595.9733542319749,474.31390134529147,446.23766816143495
2778,500.3169642857143,589.016369047619,467.0091116173121,440.5353075170843
2779,498.7001522070015,580.6286149162861,459.58004158004155,434.71309771309774
2780,497.3604826546003,573.0558069381599,453.506958250497,429.2385685884692
2781,496.88491446345256,569.353032659409,450.6404958677686,426.83677685950414
2782,494.6862442040185,562.1854714064915,445.0875,420.78125
2783,492.734076433121,555.5493630573249,440.029106029106,415.01871101871103
2784,490.751572327044,549.2547169811321,435.27685950413223,409.78512396694214
2785,488.4808917197452,542.9315286624204,431.1645833333333,404.1458333333333
2786,485.95384615384614,537.2215384615384,427.35490605427975,399.28810020876824
2787,482.7411003236246,531.4045307443366,423.65795206971677,393.9128540305011
2788,480.1734693877551,526.8503401360545,420.91322314049586,389.3429752066116
2789,477.6471571906354,522.4030100334448,418.0732217573222,385.2949790794979
2790,473.4562383612663,519.0633147113595,415.5,381.3666666666667
2791,470.22661870503595,515.1942446043165,413.20916334661354,377.4043824701195
2792,466.9906542056075,511.86168224299064,410.879345603272,373.5255623721881
2793,463.4621212121212,509.0265151515151,409.6942148760331,370.1528925619835
2794,459.96485061511424,506.6590509666081,407.74948240165634,367.28364389233957
2795,457.012987012987,504.6215213358071,406.32911392405066,364.20042194092827
2796,453.05350553505536,503.49261992619927,405.0323974082073,361.889848812095
2797,449.38576779026215,502.2958801498127,404.19914346895075,359.9764453961456
2798,445.47975708502025,502.05668016194335,403.5692963752665,358.68869936034116
2799,441.8011363636364,501.87689393939394,403.06140350877195,357.3925438596491
2800,437.8416833667335,500.67735470941886,402.4112554112554,356.2207792207792
2801,433.9244060475162,502.2246220302376,402.23880597014926,355.7100213219616
2802,430.264887063655,503.0328542094456,402.14915966386553,355.6575630252101
2803,426.44594594594594,504.0945945945946,402.17864923747277,356.2701525054466
2804,421.73100616016427,504.25256673511296,402.6182212581345,356.6702819956616
2805,417.8884210526316,506.8126315789474,403.0872483221477,358.23042505592844
2806,413.5782178217822,508.05742574257425,403.46652267818575,359.49460043196547
2807,409.1931818181818,510.55492424242425,404.56673960612693,361.20131291028446
2808,404.7550274223035,513.4478976234004,405.83932346723043,362.9196617336152
2809,400.3302752293578,515.656880733945,407.2829373650108,366.08639308855294
2810,395.9209558823529,518.6801470588235,408.5061728395062,369.0946502057613
2811,391.34191176470586,521.6599264705883,410.77852348993287,372.255033557047
2812,386.451376146789,524.7302752293577,412.7675438596491,376.8179824561403
2813,381.7542857142857,526.807619047619,415.0565610859729,380.9027149321267
2814,376.77425373134326,530.4272388059702,417.7924107142857,385.9419642857143
2815,371.80790960451975,532.7740112994351,421.09478672985784,390.6611374407583
2816,367.1845238095238,535.438492063492,425.03944315545243,395.9443155452436
2817,362.0914512922465,537.4850894632207,429.1570796460177,402.04646017699116
2818,358.6485981308411,538.1214953271028,434.4651685393258,407.99775280898876
2819,354.5765595463138,538.5879017013233,439.6609442060086,414.59871244635195
2820,351.621568627451,538.435294117647,446.04458598726114,421.1188959660297
2821,350.08365758754866,537.2879377431907,452.74207188160676,427.34249471458776
2822,348.0693069306931,535.5326732673267,459.8003992015968,434.3512974051896
2823,349.2648148148148,532.3444444444444,467.4543524416136,440.9490445859873
2824,350.0135396518375,529.4622823984527,474.78478260869565,446.2413043478261
2825,352.79,525.914,483.2413793103448,451.98275862068965
2826,357.12277227722774,522.1742574257426,491.71331828442436,457.4018058690745
2827,361.50306748466255,519.1820040899795,499.9867549668874,462.766004415011
2828,367.94020618556704,515.8,508.25,467.8666666666667
2829,375.00602409638554,513.1847389558233,516.8352941176471,472.2647058823529
2830,382.72871287128714,510.4237623762376,525.7591093117409,475.56477732793525
2831,390.96792452830186,508.7754716981132,534.2751540041068,479.40246406570844
2832,398.61336032388664,507.8238866396761,543.5281837160752,482.17536534446765
2833,407.41101694915255,506.8792372881356,553.4344086021505,484.76129032258063
2834,416.3657587548638,506.9027237354086,561.9883945841393,486.4255319148936
2835,425.14541832669323,507.9442231075697,570.656378600823,489.6666666666667
2836,435.1507936507937,508.9047619047619,580.1496881496881,490.8212058212058
2837,444.2631578947368,510.4970760233918,589.4872798434442,491.76125244618396
2838,453.38461538461536,513.4331983805668,598.6653306613226,492.85971943887773
2839,463.2630480167015,516.4050104384133,609.5559921414539,492.8919449901768
2840,473.22290388548055,520.1165644171779,618.2786561264822,492.77470355731225
2841,483.6984126984127,524.5535714285714,627.7611650485437,492.59223300970876
2842,493.18390804597703,529.2203065134099,636.4410646387832,492.21102661596956
2843,502.8292307692308,534.743076923077,645.3531746031746,491.62698412698415
2844,512.9916782246879,541.3023578363384,653.6471734892788,490.0428849902534
2845,525.6979768786127,548.1054913294797,661.9493177387915,488.6530214424951
2846,536.7845934379458,555.1412268188302,669.7570281124498,486.66265060240966
2847,549.1392592592592,561.9777777777778,677.0694183864915,485.18198874296434
2848,563.5551601423488,570.4839857651245,683.9262295081967,482.84016393442624
2849,577.9835466179159,578.1700182815357,690.5009671179884,480.73114119922633
2850,593.3053173241852,585.6535162950257,696.4489795918367,478.78979591836736
2851,609.7583333333333,593.8616666666667,701.5821782178218,477.0158415841584
2852,627.0733944954128,601.0229357798165,707.4021505376344,474.44086021505376
2853,642.83608815427,607.2093663911845,711.1419491525423,472.89406779661016
2854,661.8056338028169,612.4014084507043,714.5575620767495,471.0
2855,680.3364611260054,616.6662198391421,717.0553097345132,470.4070796460177
2856,701.6131687242798,618.281207133059,717.9746543778801,469.0990783410138
2857,722.4179894179895,618.728835978836,719.7126948775056,469.2761692650334
2858,745.610747051114,616.5439056356488,719.7411504424779,469.5265486725664
2859,766.3778337531486,612.7732997481108,719.6481481481482,468.86574074074076
2860,785.5660847880299,606.6209476309227,719.6785714285714,469.99789915966386
2861,805.3938953488372,595.7165697674419,719.4567901234568,470.4938271604938
2862,821.8409090909091,581.0243506493506,719.0478087649402,470.93824701195217
2863,836.3615520282187,566.1058201058202,718.84765625,471.46484375
2864,848.3603744149766,549.3385335413417,718.8314606741573,471.64232209737827
2865,857.0443349753695,532.2627257799671,719.0943396226415,471.1981132075472
2866,865.0442176870748,514.9183673469388,720.2919847328244,471.1851145038168
2867,870.5050215208034,495.8723098995696,721.1547169811321,470.87735849056605
2868,873.8226002430133,479.6755771567436,722.7914979757085,469.9068825910931
2869,876.1664548919949,462.89834815756035,724.703557312253,468.87549407114625
2870,877.0687022900763,446.7480916030534,726.5430861723447,468.15430861723445
2871,876.9018867924528,431.31320754716984,728.2345132743363,466.57522123893807
2872,875.6490566037736,415.9949685534591,732.3808630393996,464.4953095684803
2873,873.0902777777778,403.5027777777778,734.3106796116505,462.9145631067961
2874,870.4299754299755,390.85135135135135,737.2868525896414,461.2011952191235
2875,867.5142405063291,378.371835443038,739.6229166666667,460.44375
2876,862.6007802340703,366.29388816644996,742.8333333333334,457.60196078431375
2877,858.7073529411765,356.01029411764705,745.3282149712093,455.88675623800384
2878,853.3414634146342,347.5772357723577,748.1389432485323,454.09589041095893
2879,849.1116666666667,339.05,750.8176583493282,452.09213051823417
2880,842.9412698412698,329.8492063492063,752.6952965235174,450.5971370143149
2881,837.209756097561,322.56260162601626,755.09,448.71
2882,831.1481481481482,316.69082125603865,757.0861723446894,446.77354709418836
2883,825.653125,310.4515625,759.0490196078431,445.4980392156863
2884,820.5849056603773,306.5728987993139,761.2255489021956,444.00399201596804
2885,814.5960502692998,302.1867145421903,762.9634888438134,442.34888438133873
2886,808.7892857142857,298.6857142857143,764.2038095238095,441.2609523809524
2887,803.93536121673,295.3212927756654,765.5615671641791,439.7555970149254
2888,797.2240143369175,292.7885304659498,766.4749536178108,439.0074211502783
2889,791.8,291.4070796460177,767.719489981785,438.5464480874317
2890,786.2179732313575,289.04206500956025,768.1263736263736,437.83516483516485
2891,781.1515711645102,288.2828096118299,768.5784671532847,437.21715328467155
2892,776.0592592592593,287.89814814814815,768.6672897196262,437.13644859813087
2893,770.8485981308411,287.9271028037383,768.4935779816514,436.89908256880733
2894,765.3121495327102,288.0915887850467,768.4516728624535,436.91078066914497
2895,760.6086956521739,288.7523629489603,767.4819494584838,437.6768953068592
2896,755.4870912220309,289.7986230636833,767.4126679462572,439.3378119001919
2897,750.5387387387387,290.94954954954954,766.7,439.77647058823527
2898,745.5992844364937,291.8139534883721,765.1641791044776,440.96588486140723
2899,741.0242214532872,294.02768166089965,763.6483300589391,442.1041257367387
2900,736.613595706619,295.94096601073346,761.3875968992248,443.36821705426354
2901,731.5870736086176,297.4362657091562,759.5,445.2153846153846
2902,727.0051903114187,299.61764705882354,756.7775628626692,446.5609284332689
2903,722.0951557093425,301.6522491349481,754.51171875,448.71875
2904,718.2613827993255,304.63069139966274,751.7065420560748,450.77943925233643
2905,713.1459074733096,306.8291814946619,748.1087786259542,452.9541984732824
2906,709.2290969899666,309.20234113712377,744.5711422845692,455.5430861723447
2907,705.7679245283019,311.5056603773585,740.5434782608696,457.697628458498
2908,701.2277039848198,314.3225806451613,736.0485436893204,460.3611650485437
2909,696.6867030965392,317.4845173041894,731.8829174664107,462.58541266794623
2910,691.9450757575758,319.9962121212121,727.1996086105676,465.44618395303326
2911,687.9980988593156,322.27756653992395,722.0215264187867,467.9941291585127
2912,683.767955801105,324.42725598526704,716.3084886128364,470.88198757763973
2913,679.1311154598826,325.6105675146771,710.6473029045643,473.1369294605809
2914,674.9583333333334,327.96022727272725,704.663967611336,475.7914979757085
2915,670.2145390070922,330.7890070921986,698.440329218107,478.4835390946502
2916,666.1344086021505,333.1362007168459,691.8254620123204,480.9958932238193
2917,661.5254545454545,334.6381818181818,685.2326530612245,483.2
2918,656.5234657039712,336.44404332129966,678.2479338842975,484.7376033057851
2919,652.2921146953405,338.8100358422939,670.7754677754677,486.6008316008316
2920,647.3467889908256,339.15229357798165,663.579268292683,488.4471544715447
2921,643.0981481481482,340.77777777777777,656.0430327868852,490.01229508196724
2922,637.9110320284698,341.423487544484,648.1343873517786,490.92687747035575
2923,633.5467479674796,342.9715447154472,640.6584362139918,492.44444444444446
2924,628.3996383363472,342.9584086799277,632.7348643006263,492.4634655532359
2925,623.7460035523978,343.291296625222,624.7521008403361,492.66386554621846
2926,619.5027726432533,343.2513863216266,616.6898734177215,492.69620253164555
2927,615.0130111524163,343.41263940520446,608.560669456067,492.5355648535565
2928,609.3411371237459,342.9364548494983,600.4716981132076,492.0440251572327
2929,605.1992945326278,342.7195767195767,592.5809128630706,491.4875518672199
2930,600.2605752961083,341.6159052453469,584.8886597938144,490.6164948453608
2931,595.758064516129,340.8799283154122,576.8309572301425,489.10183299389
2932,591.2,339.8422018348624,569.0275423728814,488.01271186440675
2933,587.1672597864768,339.7651245551601,562.1087420042644,486.2686567164179
2934,582.968105065666,337.5140712945591,554.571129707113,484.21757322175733
2935,578.6773547094189,336.60921843687373,547.4671968190855,482.3996023856859
2936,574.7453531598513,333.8364312267658,540.8767676767677,479.9939393939394
2937,570.802792321117,332.87958115183244,534.4711934156379,476.91358024691357
2938,566.6544401544402,330.9131274131274,528.0741525423729,475.41525423728814
2939,562.8242753623189,330.0235507246377,521.6745689655172,472.0840517241379
2940,558.3991507430998,326.9384288747346,516.0970464135021,469.3818565400844
2941,555.0963114754098,324.87704918032784,510.9804347826087,466.38695652173914
2942,551.7106796116504,322.2135922330097,505.38084632516706,463.554565701559
2943,547.8560311284047,320.74124513618676,500.8858350951374,460.96828752642705
2944,544.4243614931238,317.8762278978389,495.5792682926829,458.7215447154472
2945,541.2951807228916,315.49196787148594,491.2635814889336,455.67002012072436
2946,538.1058823529412,312.6156862745098,487.4908350305499,453.1059063136456
2947,535.193482688391,311.0672097759674,483.5207920792079,451.0178217821782
2948,531.464980544747,308.3891050583658,480.18924731182796,448.7225806451613
2949,528.1810865191147,306.61971830985914,476.95546558704456,446.3886639676113
